"","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13","Z14","Z15","Z16","Z17"
"1",1.0991334233162,-0.0620079057910351,0.0835444251321928,-0.598626385750162,0.425563204582066,0.0953045284487003,-0.404739941581567,0.309105058426386,-0.260319902406685,-0.328225973989914,0.954708408709983,-0.271827686745626,-0.345174355235997,-0.541922041207244,-0.0479369745197206,0.57324937507189,0.460177214848548
"2",-0.688935202217348,-0.23525187424521,0.028151212049533,0.202877233201867,0.303453603194284,-0.151894151012877,0.235840946084945,1.3008838611615,-0.555335818909497,-0.219841776688297,-0.552877829233584,-0.0313602545746244,-0.332613498122368,0.0237988246730595,0.366932544596406,1.30832248192605,0.846185419545303
"3",-0.313317670364404,0.940309239044579,0.0512890562178169,0.540234919709375,3.90939525189894,0.408135440765808,0.192493631684805,0.870784677837243,0.484168898736363,0.725785749062754,-0.587383535426425,0.517906812089694,-0.307494293529326,1.04270171063965,-0.651658521468226,-0.821684463340564,-0.234498271159256
"4",-0.522562657271319,0.119657503527459,0.294333011387995,0.190420568168497,-0.603616079767242,-0.0117791274747936,0.631004493044122,-0.790800276313359,-0.704252199514094,-0.230882278204611,-0.760733885703794,-0.327081963448058,-0.473572981417199,0.896544424420938,1.37515355786115,0.185038506158409,0.0279207655442931
"5",1.20296845634801,1.69057177337381,-0.068707777448118,-0.397722938290509,1.47418382301073,-0.150512920567715,-0.409223227295928,-0.17927946363284,0.164385792653737,1.47553856703847,1.49228351196231,-0.0821063471025984,-0.261607044189397,1.16799588240195,-0.523778116178898,-0.313505691068962,-0.011508654913646
"6",2.42016014224677,-0.731492248567958,0.192425120704219,0.647674291697999,-0.590681156585176,1.55876510714152,1.09139269270412,-0.124188074031449,-0.603561450892795,-0.269529357506745,1.90420395046963,-0.284810020676746,-0.246078135037989,0.945578217931012,0.730493860719866,-0.59180825698966,-0.376501535055754
"7",-0.369737376534157,-0.620144490845166,-0.190532728927987,-0.183966343741909,0.751399509697224,-0.0443395353685999,0.157310168094373,-0.714339413021164,-0.65297731961454,-0.208701283851964,-0.336872282293925,-0.310379321339427,-0.193146863360696,0.44987687969755,0.864238276263318,0.502625024551732,-0.313994730755232
"8",2.01755556646528,-0.793612926329977,-0.360907735629816,1.05901405461317,-0.251479936366185,0.164437736278936,-0.267618107256594,-0.607603934723129,-0.645702390622403,-0.0924963887258427,2.25607039838568,-0.356077945623326,-0.440459424140382,0.356507698157212,0.544703825922218,0.382797259974728,1.36417893250798
"9",-0.282166445814605,-0.186786354767161,-0.248118518484016,-0.428480409051553,0.851668815244382,1.15921768440124,-0.324545187688714,-0.527415296491885,-0.0948118880689602,0.0159774727785257,-0.0681196930517128,-0.0799095484430669,-0.112962207921045,-0.0068168171631282,0.399660050209226,0.104839469763315,0.0170695509647152
"10",0.0769173012137241,-0.325694804867459,0.312238370871589,-0.462024719119921,2.5725765380338,1.87235882664138,0.642246855079638,-0.28623187127033,0.366344875737582,0.134191040683696,0.624576385795536,0.314209034439716,1.09557265761694,0.771154054648108,0.829403082098059,1.37326414782515,3.38883041154564
"11",1.82964917300691,-0.130854027526432,-0.195062964855863,5.10196948309363,-0.63224989396272,2.63553985499697,1.28775172144796,0.69607987830013,-0.336882579173983,-0.21270049218382,4.16477308173209,-0.293588511072542,0.952358991432144,2.61987525801749,2.96887130144749,-0.0376384937054374,1.45509698514784
"12",1.07072717253156,0.0616695178778655,-0.0167879213769461,1.08736130063789,1.69316811935744,1.24030819459449,0.0449068891500321,1.24659281989966,-0.245024125445145,0.0209595724343607,1.22069750688614,-0.170389247724602,0.0129105300344469,-0.236231522809309,2.16905734216899,2.04682268607409,0.129889762681552
"13",-0.311465050738261,-0.718558152584305,-0.235701289080318,0.0983143588343682,3.33918633960646,-0.173621774125063,-0.237442757123273,-0.0540025843303905,0.567977436198211,0.03927740333256,-0.425472153959991,-0.0412036360697966,1.30280635480732,-0.257728874292658,-0.294455303276824,-0.761754763039965,-0.806493819625404
"14",-0.916339062958566,-0.346777960436805,-0.164164166219836,0.39396269073381,1.11539566125763,-0.580222172508959,-0.482219208524028,0.284282709900927,-0.069046542323946,-0.401008969742532,-0.560107022349495,-0.350569369854964,-0.321947292576169,-0.519602640867411,-0.295909508185667,1.0583198555457,-0.230936031223181
"15",0.0484283975494384,1.45093373695157,0.520902980136844,0.4398806563316,-0.142247655139449,0.342120150874861,0.323983321717724,3.70511188454102,-0.392899644921335,0.0676544893809226,-0.455135750833591,0.00671739724756758,-0.385680070016291,-0.232704348833533,-0.0192742004780269,-0.393748101354751,0.416264337712173
"16",-0.297276358686137,-0.109261396417357,-0.257571741223539,-0.217526507750398,-0.555007454062045,0.116163284548633,2.19476402869164,0.11075562970295,-0.0140926890318763,-0.20137722362877,-0.105441009776957,-0.202768805646158,-0.21656651559799,-0.492857312656485,2.34125613455208,2.06486526173014,-0.0595690686048811
"17",-0.348083828425884,-0.320079158972375,-0.581718513423311,-0.149029054099829,-0.48593961001499,-0.964811651829031,-0.428505915251912,-0.631516576394707,2.39113172930429,-0.338407703483387,-0.446892084603776,-0.10233489922105,-0.375663450084842,-0.632760088098617,-0.915519976696315,-0.0190664865109732,-0.1979167936247
"18",0.26520126064612,-0.728966130309989,-0.060799468205729,1.02407628355645,-0.648693412077332,1.61388008154746,-0.0535801021993881,-0.401018071079977,-0.188628645188362,-0.14755206135462,-0.164995004620694,-0.23309086496641,-0.0959900548578059,0.807798660404675,0.0692184235721093,-0.499282613511119,-0.280726416771733
"19",1.25532536830579,-0.776773799945366,0.253582371576581,0.3062692709402,0.00669350099424728,-0.0209614946575667,-0.381175804139851,-0.626346151792171,1.73318111806478,0.989639468115149,0.260614078024442,0.45630517975773,3.42197435732079,-0.289407207754495,0.723153109997179,1.51377563269648,0.580581551226113
"20",0.509157684719933,-0.0826428490001309,-0.0733884218259047,0.493380805649835,1.97505560459077,1.70397188048448,-0.0839072527227763,0.498157270868421,0.491015231401058,0.73055857650821,0.147780238956598,0.353635635356097,0.4705556779633,0.363306989455767,0.159021305870098,-0.38066971847755,-0.693546198767723
"21",-0.257822774728095,-0.141704857530373,2.72893115337161,0.101221103524051,-0.656216195746574,1.28578297556412,-0.355841942303564,-0.494585312307795,-0.850668761150213,0.0837800143727057,-0.479063019353251,0.13346169995734,-0.398223704472729,0.496691409451309,-0.59910454839958,0.17886049831134,0.93111735630475
"22",0.623003275387179,-0.352112479173715,-0.024882046821051,0.0430973196516213,-0.599832022546342,0.0202749076513085,-0.139942922549973,0.992139404754107,-0.603609228658993,-0.459764176713933,0.973520113795402,-0.24808792936971,-0.307649279660483,1.10913127305542,0.742188863022016,2.19557315914696,2.77665662043895
"23",-0.465512829678398,-0.472796367073522,0.166178205315563,-0.381925863011232,-0.586965211928647,-0.821687971271619,-0.279408574170147,-0.492039081590087,-0.31679096416108,-0.479063128642005,-0.531863569688769,-0.293465326039743,-0.40879046587675,-0.130809251369146,-0.869633939318166,-0.782044473238661,-0.739924300945852
"24",3.5248467039183,-0.246656649090307,0.948450911019422,1.82653028803859,-0.667633494627557,-0.465674034081533,0.34397161193537,1.12477835520482,-0.496017880915557,-0.292391643866769,3.83786188191054,-0.250475832312354,-0.490934030465694,-0.602792441664282,0.849673520349979,-0.658977362382403,0.320112525231907
"25",-0.421387795249088,-0.0846333547605998,-0.278271071280165,-0.0993194428222905,0.693498457467577,-0.222983164338038,-0.108416532046528,0.343089626845675,0.0865316608283725,-0.278799578473895,-0.465267651249657,-0.165610008510361,0.0572694420691798,-0.18606093869428,0.135864916706523,0.174081300073666,-0.0325053610915241
"26",0.61941643335649,0.622123589511032,0.137343016649036,0.324198747926837,-0.353663221185147,-0.952670479718455,-0.720069355342905,-0.828168086069249,-0.103736899621024,0.439232699368606,-0.158218211389564,-0.0215176503000367,-0.592107909171637,0.958089876187614,-0.259686358358338,1.25120125399895,0.504940012313197
"27",-0.895022907377351,-0.0884635961563422,-0.0594446072051237,-0.0883912294454492,-0.646014250279004,-0.43754161333418,4.87031637011493,0.241643555126426,-0.225445582041291,-0.294625825245808,-0.584309382391242,-0.183893182590207,-0.459613200166946,0.0732849644715201,0.18146353628555,-0.435754406493936,-0.29082567534066
"28",0.382217388536855,-0.520802765783495,-0.212981968639883,0.378285087947971,-0.403677286436035,2.32337164837628,-0.103055028931557,-0.649506906557828,-0.0641128173030271,-0.208573079476598,0.130638820653814,-0.0397421965839841,0.260145774319877,-0.0114976789409183,0.304548724768614,-0.0399986235866166,0.78725180037572
"29",0.45371566089501,-0.508419026311023,0.358786255147788,-0.722692972226843,0.294736870541326,-0.982284200907621,-0.659812196823819,-0.735712028924619,-0.467094954873378,-0.38065631069817,-0.0233475900257343,-0.160844685533892,-0.383240355817938,0.835736437425515,-0.835157945729855,-0.901002151210079,-0.902908005591034
"30",-0.620372333372648,-0.603506588278981,-0.218879180768539,-0.386648556915746,-0.675220305913376,-0.697869470117932,-0.497859148481077,-0.639313267798998,-0.644068222081391,-0.497213931095387,-0.630272169382601,-0.405142136300174,-0.489706232845184,-0.651939926653692,-1.03474524749248,-0.792985360276672,-1.02083030118071
