"","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13","Z14","Z15","Z16","Z17"
"1",1.33891069950501,-0.0206833976137758,0.306252578416873,0.567732363735409,-0.01273675178142,-0.331617907791008,0.273033246774668,-0.102827680426462,-0.202624611645667,-0.255898378287487,1.07845189663517,-0.214299028132993,-0.336401542395404,-0.386960999001804,0.597813069715063,0.507183176964771,0.113180563599586
"2",-0.540140190010862,-0.0849718443821473,0.0830764623183182,0.439111023033008,-0.00312570753118882,0.356821244345925,1.37318279157291,0.637204667956156,-0.599366361032879,-0.215638058336891,-0.470235790984363,-0.0540171694084154,-0.297365996530724,0.203281951221774,0.875609487817955,1.28136372992288,0.534786462758769
"3",-0.319418197296582,1.413242795556,0.0965952966195665,4.25421983848359,0.706639123467202,0.281371757593698,1.26785630494075,0.771706905338034,0.584524960743575,0.626684463782533,-0.430738051021057,0.39443941769793,-0.213943805921416,1.3182847709765,-0.20630327927498,-0.63035102742954,-0.452131552050442
"4",-0.634282338878237,0.225119871623616,0.444297916706334,-0.531647653827042,0.113931021997283,0.829992631082989,-0.224022303157927,-0.680424681313169,-0.621792353324988,-0.17968649283272,-0.571783791595044,-0.292375712784942,-0.403926779534025,1.24025530224514,0.203183292177915,0.646126190154102,1.17593810477224
"5",1.44254072186932,1.86795369833433,0.297902557254911,1.6730165685214,-0.151530723378993,-0.462757356596863,-0.341149762592627,0.550806105748395,0.334676620391989,1.62133430530169,1.63263536671198,0.00927626061734208,-0.294834839319253,1.23447051869392,0.259925325501345,-0.398877807412758,0.175902578978181
"6",2.70432899745024,-0.675813421941746,0.262685916372152,-0.515677952142576,1.82586719239006,1.30891539963609,0.129158891206357,1.89881949014043,-0.533900002979429,-0.239464882527165,2.11355535832613,-0.243729578053266,-0.193782177678909,1.16552877080189,-0.202685954291228,-0.2748817285982,1.06184507806786
"7",-0.279884529597443,-0.66827866213413,-0.0992845011424431,0.913852939657073,0.0616762232697804,0.276827096621244,-0.540342226696147,-0.339693975750737,-0.657508536899959,-0.0999852282425901,-0.246117675422812,-0.252712046292691,-0.156898683389133,0.633008141309733,-0.0989299313221099,0.571008689759319,1.0418624051492
"8",1.71058743706547,-0.577435056365661,-0.250733608186231,-0.166258947252915,0.488938667279083,-0.205922064986797,-0.0121203559235515,0.560525086747563,-0.513185171410243,-0.221076434550061,2.78618167256255,-0.246774656357318,-0.312207918833932,0.705462774411195,1.42478849028431,1.06784261695918,0.715279339241622
"9",0.00594081173668592,-0.277773002160078,-0.122609152869645,1.01633329274383,1.13148602293141,-0.248716907751278,-0.475957207968067,-0.0804902517122625,-0.0552221532066687,0.210697324666385,-0.0587640988242725,-0.072882392341822,-0.0859871074336221,0.124733384604632,0.25673018629199,0.0698101154656818,0.728975102641981
"10",0.45112862019769,-0.300981452716092,0.467252193006583,2.86359397515803,2.00168601362324,0.762059569191942,-0.244787053814509,0.528056745157598,0.443560525876907,0.257035333749432,0.660919485504633,0.285961823324889,1.21585903668084,0.980690827501435,3.44000243570988,1.17449599221135,1.07172702340192
"11",2.46867291116344,-0.318818432514842,-0.280932974140109,-0.554852226380453,3.26900853462881,1.54125238610764,0.583718443517425,1.47504735587112,-0.512525079084809,0.044056230902771,4.34301566405586,-0.266422560073318,1.03750804287376,2.6253482411213,1.72474186845421,-0.332289334208878,3.02563820911324
